902983,IMPORTED VODKA,Svedka Raspberry Vodka,115,Constellation Wine Company Inc.,750,12,1,,70,3/7/2006 0:00,,,$7.17 ,10.76,86.08
902984,PUERTO RICO & VIRGIN ISLANDS RUM,Whalers Great White Rum,259,Heaven Hill Distilleries Inc.,750,12,1,,80,4/1/2006 0:00,,1.00967E+13,$6.94 ,10.41,83.29
902986,HIGH PROOF BEER,Goose Island Bourbon County Stout,222,Goose Island Beer Co,355,24,1,,22,10/16/2008 0:00,,,$2.76 ,3.45,66.31
902987,MISC. IMPORTED CORDIALS & LIQUEURS,Pernod D'absinthe W/spoon,370,Pernod Ricard Usa/austin Nichols,750,6,1,,136,4/15/2011 0:00,,,$32.81 ,49.22,196.84
902988,AMERICAN GRAPE BRANDIES,E & J Xo,205,E And J Gallo Winery,200,24,1,,80,1/9/2007 0:00,,,$3.20 ,4.8,76.8
902989,TEQUILA,Riazul Anejo Tequila,289,Jomada Imports Llc.,750,6,1,,80,4/15/2011 0:00,,1.7503E+13,$35.17 ,52.76,211
902990,TEQUILA,Milagro Romance(DNO),240,William Grant And Sons Inc.,1000,4,1,,80,2/15/2007 0:00,,,$63.75 ,95.63,255
902991,TEQUILA,Riazul Reposado Tequila,289,Jomada Imports Llc.,750,6,1,,80,4/15/2011 0:00,,1.7503E+13,$32.58 ,48.87,195.5
902992,IMPORTED ALE,Steenbrugge Tripel Ale,383,Phoenix Imports Ltd.,331,24,1,,17,10/20/1997 0:00,,,$1.39 ,1.74,33.4
902993,IMPORTED VODKA,Van Gogh Double Espresso (do Not Order),421,Sazerac Co. Inc.,750,6,1,,70,6/21/2007 0:00,6.33824E+11,,$12.67 ,19,76
902994,IMPORTED VODKA,Belvedere Vodka,420,Moet Hennessy Usa Inc.,1750,3,1,,80,10/12/2006 0:00,,,$38.09 ,57.14,114.26
902995,CINNAMON SCHNAPPS,Dekuyper Hot 100 Cinnamon Schnapps,65,Jim Beam Brands,1000,12,1,,100,10/21/1997 0:00,,,$7.70 ,11.55,92.44
902996,AMERICAN GRAPE BRANDIES,Jacques Bonet Brandy,55,Sazerac North America,750,12,1,,80,10/24/1997 0:00,,,$4.58 ,6.87,54.99
902997,CREAM LIQUEURS,Tequila Rose Pet,300,Mccormick Distilling Company,375,12,1,,34,10/30/1997 0:00,,2.00856E+13,$6.66 ,9.99,79.92
902998,PEACH SCHNAPPS,Dekuyper Peach Pucker Schnapps,65,Jim Beam Brands,1000,12,1,,30,9/21/2005 0:00,,,$7.62 ,11.43,91.44
902999,STRAIGHT BOURBON WHISKIES,Old Taylor Bourbon,65,Jim Beam Brands,375,24,1,,80,5/3/1999 0:00,,,$3.11 ,4.67,74.65
903,DECANTERS & SPECIALTY PACKAGES,Red Stag with Glasses,65,Jim Beam Brands,750,6,1,,80,9/1/2011 0:00,80686001362,1.00807E+13,$9.97 ,14.96,59.8
903000,SINGLE MALT SCOTCH,Bowmore Scotch 15 Year Darkest,65,Jim Beam Brands,750,6,1,,86,3/3/2014 0:00,8.50483E+11,5.0105E+12,$31.49 ,47.24,188.93
903001,IMPORTED ALE,Saison De Pipaix Brasserie A Vapeur,38,B. United International,331,24,1,,13,12/1/1997 0:00,,,$1.81 ,2.27,43.55
903002,IMPORTED ALE,Sinebrychoff Porter,38,B. United International,331,24,1,,15,11/1/1997 0:00,,,$2.01 ,2.52,48.35
903003,MISC. IMPORTED CORDIALS & LIQUEURS,Massenez Creme De Framboise,150,Dreyfus Ashby Co.,750,6,1,,40,5/7/2007 0:00,,,$17.67 ,26.51,106
903004,IMPORTED ALE,Pripp's Carnegie Porter,38,B. United International,500,15,1,,12,11/1/1997 0:00,,,$2.40 ,3,35.95
903005,IMPORTED ALE,De Dolle Stille Nacht,38,B. United International,331,20,1,,16,11/1/1997 0:00,,,$3.25 ,4.06,64.9
903006,IMPORTED ALE,Harvey's Elizabethan,38,B. United International,275,24,1,,17,11/1/1997 0:00,,,$2.27 ,2.84,54.5
903007,IMPORTED ALE,De Dolle Oerbier,38,B. United International,337,20,1,,16,11/1/1997 0:00,,,$2.97 ,3.71,59.4
903008,IMPORTED ALE,Westmalle Tripel Ale,759,Merchant Du Vin Corporation,331,12,1,,18,11/1/1997 0:00,,,$2.90 ,3.62,34.75
903009,IMPORTED ALE,Brasseurs Biere De Garde,759,Merchant Du Vin Corporation,750,12,1,,11,10/24/1997 0:00,,,$3.34 ,4.17,40.05
903010,FLAVORED VODKA,Smirnoff Twist Of Passion Fruit,260,Diageo Americas,502,12,10,,70,9/3/2009 0:00,82000001782,82000769132,$5.72 ,8.58,68.58
903011,IMPORTED ALE,Mac Andrews Stock Ale,759,Merchant Du Vin Corporation,553,12,1,,11,10/24/1997 0:00,,,$2.21 ,2.77,26.55
903012,IMPORTED ALE,Traquair Jacobite Ale,759,Merchant Du Vin Corporation,331,12,1,,17,10/24/1997 0:00,,,$3.15 ,3.93,37.75
903013,IMPORTED ALE,Traquair House Ale,759,Merchant Du Vin Corporation,331,12,1,,14,4/1/2008 0:00,,,$3.33 ,4.16,39.93
903014,IMPORTED ALE,Orval Trappist Ale,759,Merchant Du Vin Corporation,331,12,1,,11,1/1/2009 0:00,,,$3.10 ,3.88,37.23
903015,IMPORTED ALE,Samuel Smith Imperial Stout,759,Merchant Du Vin Corporation,355,24,1,,14,1/1/2009 0:00,,,$1.66 ,2.07,39.79
903016,IMPORTED ALE,Ayinger Celebrator Doppelbock,759,Merchant Du Vin Corporation,331,24,1,,13,8/1/2008 0:00,,,$1.93 ,2.42,46.41
903017,AMERICAN GRAPE BRANDIES,E & J Gallo Vsop Superior Reserve,205,E And J Gallo Winery,1750,6,1,,80,4/7/1999 0:00,,,$13.33 ,20,79.96
903018,CREAM LIQUEURS,St Brendans Irish Cream Minis,434,Luxco-st Louis,603,10,1,,34,11/1/1997 0:00,,,$4.80 ,7.2,48
903019,IMPORTED VODKA,Absolut Peppar Vodka,370,Pernod Ricard Usa/austin Nichols,1000,12,1,,80,11/1/1997 0:00,,,$12.84 ,19.26,154.03
903020,MISC. IMPORTED CORDIALS & LIQUEURS,Damiana Liqueur(dno),307,Liquor Group Wholesale,750,12,1,,70,5/1/2006 0:00,,,$13.37 ,20.06,160.44
903021,SINGLE MALT SCOTCH,Balvenie Portwood 21yr Scotch HA,240,William Grant And Sons Inc.,750,6,1,,86,10/30/1997 0:00,,,$121.25 ,181.88,727.47
903022,CINNAMON SCHNAPPS,Gold Rush Liqueur,298,White Rock Distilleries Inc.,603,10,1,,76,10/30/1997 0:00,,,$8.75 ,13.13,87.45
903023,FLAVORED VODKA,Burnett's Citrus Vodka,259,Heaven Hill Distilleries Inc.,750,12,1,,70,3/19/2008 0:00,,903023,$4.83 ,7.25,58
903024,STRAIGHT BOURBON WHISKIES,Early Times Bourbon Square,85,Brown-forman Corporation,1000,12,1,,80,10/29/2001 0:00,,81128010195,$6.94 ,10.41,83.25
903025,BLACKBERRY BRANDIES,Leroux Polish Blackberry Brandy,65,Jim Beam Brands,1750,6,1,,70,11/7/1997 0:00,80686097129,1.00807E+13,$11.15 ,16.73,66.88
903026,MISCELLANEOUS BRANDIES,Busnel Calvados Fine,185,Evaton Inc.,750,12,1,,60,8/6/2007 0:00,,903026,$17.92 ,26.88,215
903027,MISC. IMPORTED CORDIALS & LIQUEURS,Metaxa Grand Fine,389,Remy Cointreau Usa         .,750,6,1,,80,11/13/1997 0:00,,,$23.42 ,35.13,140.5
903028,PEPPERMINT SCHNAPPS,Phillips Blue 100 Schnapps,380,Phillips Beverage Company,750,12,1,,100,11/15/1997 0:00,,1.00871E+13,$6.92 ,10.38,83
903029,TEQUILA,Sauza Blanco Tequila,65,Jim Beam Brands,375,24,1,,80,11/1/1997 0:00,,,$3.50 ,5.25,84.07
903030,SCOTCH WHISKIES,Dewars White Label Scotch Round,35,Bacardi U.s.a. Inc.,375,24,1,,80,11/15/1997 0:00,,,$6.66 ,9.99,159.85
903031,APPLE SCHNAPPS,Paramount Apple'n'schnapps,350,Luxco-cleveland,750,12,1,,44,4/7/1999 0:00,,,$4.12 ,6.18,49.42
903032,MISC. IMPORTED CORDIALS & LIQUEURS,Reserva Del Senor Almendrado,432,Seashore Marketing Group,750,12,1,,60,2/9/2008 0:00,,1.06739E+13,$13.76 ,20.64,165.16
903033,BLACKBERRY BRANDIES,Phillips Blackberry Brandy,380,Phillips Beverage Company,1750,6,1,,70,8/1/2008 0:00,,,$11.75 ,17.63,70.5
903034,SCOTCH WHISKIES,Johnnie Walker King George V HA,260,Diageo Americas,750,3,1,,80,8/1/2008 0:00,,88076178649,$296.65 ,444.98,889.95
903035,FLAVORED RUM,Calico Jack Spiced Rum,298,White Rock Distilleries Inc.,1750,6,1,,70,8/1/2008 0:00,82844000453,,$10.00 ,15,60
903036,100 PROOF VODKA,Gilbeys Vodka 100prf P.e.t.,65,Jim Beam Brands,1750,6,1,,100,2/4/1998 0:00,,1.00807E+13,$10.11 ,15.17,60.67
903037,MISC. IMPORTED CORDIALS & LIQUEURS,Agavero Liqueur,395,Proximo,750,6,1,,64,2/11/2000 0:00,6.89768E+11,903037,$17.50 ,26.25,104.97
903038,PEPPERMINT SCHNAPPS,Bols Peppermint Schnapps,305,Mhw Ltd,750,12,1,,48,6/9/1999 0:00,,1.00809E+13,$6.40 ,9.59,76.74
903039,PUERTO RICO & VIRGIN ISLANDS RUM,Don Q Cristal Rum,451,Serralles Usa,750,12,1,,80,3/4/1998 0:00,,1.00823E+13,$7.29 ,10.94,87.51
903040,IRISH WHISKIES,The Knot Irish Whiskey,240,William Grant And Sons Inc.,750,6,1,,92,6/1/2008 0:00,,1.00837E+13,$13.21 ,19.82,79.25
903041,MISC. IMPORTED CORDIALS & LIQUEURS,Alize Wild Passion,295,Kobrand Corporation,375,12,1,,16,4/27/2009 0:00,,,$6.13 ,9.2,73.5
903042,CREAM LIQUEURS,Baja Rosa Strawberry Liqueur,330,Monsieur Henri Wines Ltd.,750,12,1,,34,5/3/2009 0:00,86024017873,903042,$8.88 ,13.32,106.55
903043,SINGLE MALT SCOTCH,Bowmore Darkest 15YR,65,Jim Beam Brands,750,6,1,,86,12/1/1997 0:00,,903043,$39.89 ,59.84,239.34
903044,SINGLE MALT SCOTCH,Bowmore Cask 112,461,Campari(skyy),750,6,1,,112,12/1/1997 0:00,,,$27.75 ,41.63,166.5
903045,TENNESSEE WHISKIES,Gentleman Jack,85,Brown-forman Corporation,375,12,1,,80,11/15/1997 0:00,,,$6.55 ,9.83,78.59
903046,TEQUILA,Porfidio Sing Barrel Anejo Green Cactus,181,Five Star Wine & Spirits,750,6,1,,79,4/2/2007 0:00,,,$62.14 ,93.21,372.84
903047,SINGLE MALT SCOTCH,Auchentoshan 1966 Cask,298,White Rock Distilleries Inc.,750,6,1,,100,12/1/1997 0:00,,,$62.92 ,94.38,377.5
903048,IMPORTED VODKA,Christiania Vodka,305,Mhw Ltd,750,6,1,,80,7/22/2008 0:00,,,$21.17 ,31.76,127
903049,IRISH WHISKIES,Bushmills Irish Whisky,260,Diageo Americas,200,48,1,,80,11/15/1997 0:00,,,$3.04 ,4.56,146.15
903050,TEQUILA,Milagro Anejo Tequila,240,William Grant And Sons Inc.,750,6,1,,80,7/1/2005 0:00,83664868971,1.00837E+13,$20.14 ,30.21,120.86
903051,PUERTO RICO & VIRGIN ISLANDS RUM,Brugal Anejo Rum,305,Mhw Ltd,1750,6,1,,80,5/15/2006 0:00,,,$18.48 ,27.72,110.9
903052,IMPORTED ALE,Spaten Optimator 2-12,450,Spaten North America Inc.,355,24,1,,15,7/1/2005 0:00,,,$1.28 ,1.6,30.7
903053,BLENDED WHISKIES,Rogue Dead Guy Whiskey(don't Use This Code),399,Rogue Ales And Spirits,750,12,1,,80,2/24/2009 0:00,,,$22.05 ,33.08,264.55
903054,SINGLE MALT SCOTCH,Matisse Pure Malt 12 Yr Old Scotch,181,Five Star Wine & Spirits,1000,6,1,,80,4/2/2007 0:00,,,$35.00 ,52.5,210
903055,IMPORTED VODKA,Stolichnaya Citros,277,Stoli Group,1000,12,1,,70,7/1/2005 0:00,89540450780,1.00837E+13,$16.18 ,24.27,194.12
903056,IMPORTED GRAPE BRANDIES,Remy Martin Louis Xiii Cognac,389,Remy Cointreau Usa         .,750,1,1,,80,8/1/2005 0:00,87236001605,1.00872E+13,"$1,399.29 ",2098.94,1399.29
903057,COFFEE LIQUEURS,Sabroso Coffee Liqueur,55,Sazerac North America,1750,6,1,,48,7/1/2005 0:00,,,$10.83 ,16.25,64.97
903058,STRAIGHT BOURBON WHISKIES,Virginia Gentleman Bourbon,421,Sazerac Co. Inc.,1000,12,1,,80,8/11/2006 0:00,,,$7.20 ,10.8,86.35
903059,STRAIGHT RYE WHISKIES,Pikesville Rye Whiskey,259,Heaven Hill Distilleries Inc.,1750,6,1,,80,8/10/2006 0:00,,96749300129,$12.50 ,18.75,75
903060,IMPORTED GRAPE BRANDIES,Meukow Xo,55,Sazerac North America,375,12,1,,80,6/1/2006 0:00,,,$41.60 ,62.4,499.15
903061,SINGLE MALT SCOTCH,Glenfarclas 12yr 6pak Sing Malt,330,Monsieur Henri Wines Ltd.,750,6,1,,86,11/26/2001 0:00,,903061,$26.56 ,39.84,159.36
903062,80 PROOF VODKA,Skyy Vodka,461,Campari(skyy),200,24,1,,80,12/1/1997 0:00,,,$2.67 ,4.01,64
903063,MISC. IMPORTED CORDIALS & LIQUEURS,Massenez Creme De Mure,150,Dreyfus Ashby Co.,750,6,1,,40,5/7/2007 0:00,,,$17.67 ,26.51,106
903064,MISC. IMPORTED CORDIALS & LIQUEURS,Pirassunga 51 Cachaca,330,Monsieur Henri Wines Ltd.,1000,12,1,,70,1/7/1997 0:00,8.96002E+11,1.7896E+13,$10.88 ,16.31,130.5
903065,MISCELLANEOUS SCHNAPPS,Dekuyper Pomegranate,65,Jim Beam Brands,750,12,1,,30,4/2/2007 0:00,,,$5.50 ,8.25,66
903066,STRAIGHT BOURBON WHISKIES,Hancock Reserve Bourbon,421,Sazerac Co. Inc.,750,6,1,,89,12/1/1997 0:00,,2.00802E+13,$29.20 ,43.8,175.2
903067,100 PROOF VODKA,Smirnoff 100prf Vodka,260,Diageo Americas,200,48,1,,100,10/1/2001 0:00,,,$1.88 ,2.82,90
903068,IMPORTED GRAPE BRANDIES,Remy Martin Vsop(listed),389,Remy Cointreau Usa         .,200,24,1,,80,4/8/1999 0:00,,,$7.89 ,11.84,189.44
903069,MISC. AMERICAN CORDIALS & LIQUEURS,Neapolitan Liqueur(dno),298,White Rock Distilleries Inc.,750,12,1,,70,7/6/2007 0:00,,,$5.21 ,7.82,62.5
903070,SINGLE MALT SCOTCH,Dalwhinnie Dist. Ed (dno),260,Diageo Americas,750,6,1,,86,1/9/2007 0:00,,,$36.50 ,54.75,218.97
903071,MISC. IMPORTED CORDIALS & LIQUEURS,Frangelico Liqueur,461,Campari(skyy),1750,6,1,,48,6/12/2008 0:00,,,$26.00 ,38.99,155.97
903072,STRAIGHT BOURBON WHISKIES,Evan Williams Green Label,259,Heaven Hill Distilleries Inc.,1750,6,1,,80,1/10/2007 0:00,,96749021123,$9.17 ,13.75,55
903073,SINGLE MALT SCOTCH,Auchentoshan 21 Year,461,Campari(skyy),750,6,1,,86,1/10/2007 0:00,,5.0105E+12,$76.00 ,114,456
903074,IMPORTED VODKA,Stoli Blackberry Vodka DNO,277,Stoli Group,1000,12,1,,70,7/22/2008 0:00,,,$14.87 ,22.31,178.44
903075,SINGLE MALT SCOTCH,Laphroaig 30yr Sing Malt DNO,65,Jim Beam Brands,750,6,1,,86,1/14/1998 0:00,,,$160.00 ,240,960
903076,IMPORTED GRAPE BRANDIES,Meukow Vsop,55,Sazerac North America,375,12,1,,80,6/1/2006 0:00,,,$12.00 ,18,144.03
903077,IMPORTED GRAPE BRANDIES,Meukow Vs,55,Sazerac North America,375,12,1,,80,6/1/2006 0:00,,,$9.69 ,14.54,116.32
903078,MISCELLANEOUS BRANDIES,Laird's Rare 12 Yr Apple Brandy,297,Laird And Company,750,6,1,,88,4/1/2006 0:00,,,$36.66 ,54.99,219.97
903079,FLAVORED RUM,Rondiaz Spiced Rum,380,Phillips Beverage Company,1750,6,1,,53,6/15/2007 0:00,,1.00843E+13,$10.00 ,15,60
903080,IMPORTED VODKA,Finlandia Vodka,85,Brown-forman Corporation,1750,6,1,,80,10/1/2005 0:00,,,$22.09 ,33.14,132.55
903081,TEQUILA,Porfidio Sing Cane Sb Anejo Green Palm,181,Five Star Wine & Spirits,750,6,1,,90,4/2/2007 0:00,,,$32.14 ,48.21,192.84
903082,SINGLE MALT SCOTCH,Macallan Fine Oak 15yr,305,Mhw Ltd,750,12,1,,80,4/1/2006 0:00,,1.00872E+13,$50.12 ,75.18,601.44
903083,IMPORTED DRY GINS,Tanqueray Malacca Gin DNO,260,Diageo Americas,750,12,1,,80,2/2/1998 0:00,,,$8.91 ,13.37,106.94
903084,TEQUILA,El Conquistador Blanco Tequila DNO,259,Heaven Hill Distilleries Inc.,750,6,1,,80,2/2/1998 0:00,,,$16.76 ,25.14,100.55
903085,ROOT BEER SCHNAPPS,Phillips Rootbeer Schnapps Pet,380,Phillips Beverage Company,200,48,1,,42,4/13/1999 0:00,,,$1.26 ,1.89,60.35
903086,TEQUILA,El Conquistador Reposado Tequila DNO,259,Heaven Hill Distilleries Inc.,750,6,1,,80,2/2/1998 0:00,,,$19.76 ,29.64,118.55
903087,SINGLE MALT SCOTCH,Glen Moray 16yr Sing Malt,85,Brown-forman Corporation,750,6,1,,86,2/1/1998 0:00,,,$26.58 ,39.87,159.49
903088,TEQUILA,El Conquistador Anejo Tequila,259,Heaven Hill Distilleries Inc.,750,6,1,,80,2/2/1998 0:00,,1.00967E+13,$22.26 ,33.39,133.55
903089,TEQUILA,Gran Centenario Anejo,395,Proximo,750,6,1,,80,10/10/2007 0:00,,1.07211E+13,$30.64 ,45.96,183.84
903090,IMPORTED VODKA,Tanqueray Sterling Citrus Vodka,420,Moet Hennessy Usa Inc.,750,12,1,,80,2/2/1998 0:00,,,$10.33 ,15.5,123.95
903091,SINGLE MALT SCOTCH,Aberlour 15yr Sing Malt-Disc(dno),370,Pernod Ricard Usa/austin Nichols,750,6,1,,86,2/2/1998 0:00,,,$25.07 ,37.61,150.39
903092,PUERTO RICO & VIRGIN ISLANDS RUM,Cruzan Estate Sing Barrel Rum,65,Jim Beam Brands,750,6,1,,80,2/2/1998 0:00,,,$14.50 ,21.75,87
903093,SINGLE MALT SCOTCH,Aberlour 18yr Sing Malt Scotch,370,Pernod Ricard Usa/austin Nichols,750,6,1,,86,2/2/1998 0:00,,,$49.99 ,74.99,299.94
903094,IMPORTED VODKA,Xellent Swiss Vodka,305,Mhw Ltd,750,6,1,,80,8/29/2006 0:00,,,$15.60 ,23.4,93.57
903095,CANADIAN WHISKIES,Canadian Reserve,434,Luxco-st Louis,200,48,1,,80,3/1/2000 0:00,,,$1.23 ,1.85,59
903096,CANADIAN WHISKIES,Canadian Reserve,434,Luxco-st Louis,375,24,1,,80,3/1/2000 0:00,,,$2.22 ,3.33,53.2
903097,MISC. IMPORTED CORDIALS & LIQUEURS,Killepitsch Herbal Liqueur,338,Niche Import Co.,750,12,1,,840,6/6/2006 0:00,,,$14.50 ,21.75,174
903098,IMPORTED VODKA,Grey Goose Vodka,35,Bacardi U.s.a. Inc.,200,12,1,,80,6/8/2006 0:00,,,$4.86 ,7.29,58.3
903099,SCOTCH WHISKIES,Chivas Century Of Malt Scotch(dno),370,Pernod Ricard Usa/austin Nichols,750,6,1,,80,2/11/1998 0:00,,,$29.99 ,44.99,179.93
903100,STRAIGHT BOURBON WHISKIES,Basil Hayden 8yr Str Bourbon,65,Jim Beam Brands,750,6,1,,86,2/22/2000 0:00,,,$17.93 ,26.9,107.56
903101,MISC. IMPORTED CORDIALS & LIQUEURS,Massenez Creme De Fraise De Bois,150,Dreyfus Ashby Co.,750,6,1,,40,5/7/2007 0:00,,,$17.67 ,26.51,106
903102,80 PROOF VODKA,Gordon's Vodka,260,Diageo Americas,1000,12,1,,80,3/10/2000 0:00,,88076200029,$5.68 ,8.52,68.2
903103,AMERICAN GRAPE BRANDIES,E & J Xo,205,E And J Gallo Winery,375,24,1,,80,1/9/2007 0:00,,,$5.33 ,8,127.92
903104,CREAM LIQUEURS,Godiva Milk Chocolate Liqueur,260,Diageo Americas,750,12,1,,30,1/2/2007 0:00,,,$16.42 ,24.63,196.99
903105,,Rumple Minze Peppermnt Schnapps,260,Diageo Americas,200,24,1,,100,2/2/2000 0:00,,86767700674,$3.44 ,5.16,82.47
903106,SINGLE MALT SCOTCH,Bowmore 1989 Scotch(dno),461,Campari(skyy),750,6,1,,102,3/20/2006 0:00,,,$53.75 ,80.63,322.5
903107,TEQUILA,Porfidio Pure Cane Plata Blue Palm,181,Five Star Wine & Spirits,750,6,1,,79,4/2/2007 0:00,,,$15.10 ,22.65,90.6
903108,PUERTO RICO & VIRGIN ISLANDS RUM,Captain Morgan Silver Spice Rum,430,Seagram Americas,1000,12,1,,70,2/22/2000 0:00,,,$8.34 ,12.51,100.03
903109,IRISH WHISKIES,Midleton Rare Irish (do Not Use),370,Pernod Ricard Usa/austin Nichols,750,6,1,,80,2/14/2000 0:00,,,$72.80 ,109.2,436.79
903110,IMPORTED GRAPE BRANDIES,St Remy Vsop Brandy,389,Remy Cointreau Usa         .,375,12,1,,80,2/1/2002 0:00,,,$3.50 ,5.25,42.03
903111,PUERTO RICO & VIRGIN ISLANDS RUM,Barton Light Rum,55,Sazerac North America,1750,6,1,,80,11/7/2001 0:00,,,,,
903112,FLAVORED RUM,Tropico Liqueur,35,Bacardi U.s.a. Inc.,375,12,1,,32,11/15/2001 0:00,,,$3.87 ,5.8,46.4
903113,IRISH WHISKIES,Redbreast Irish Whiskey,370,Pernod Ricard Usa/austin Nichols,750,6,1,,80,11/14/2001 0:00,,1.00804E+13,$29.50 ,44.25,176.97
903114,TEQUILA,Porfidio 100% Agave Plata Blue Cactus,181,Five Star Wine & Spirits,750,6,1,,79,4/2/2007 0:00,,,$33.11 ,49.67,198.66
903115,MISC. IMPORTED CORDIALS & LIQUEURS,Orchid Mango,11,888 Imports,750,6,1,,32,9/11/2008 0:00,,,$15.83 ,23.75,95
903116,FLAVORED GIN,Seagram Lime Twish Gin(dno),370,Pernod Ricard Usa/austin Nichols,200,48,1,,70,5/25/2007 0:00,,,$1.88 ,2.82,90.14
903117,CANADIAN WHISKIES,Mc Master's Canadian Whiskey,115,Constellation Wine Company Inc.,750,12,1,,80,7/1/1987 0:00,,,$4.15 ,6.23,49.82
903118,CANADIAN WHISKIES,Mc Master's Canadian Whiskey P.e.t.,115,Constellation Wine Company Inc.,1750,6,1,,80,7/1/1987 0:00,,,$8.87 ,13.31,53.22
903119,IRISH WHISKIES,Knappogue Castle 12yr,91,Castle Brands,750,6,1,,80,2/11/2008 0:00,,1.08148E+13,$18.63 ,27.95,111.8
903120,CANADIAN WHISKIES,Rich & Rare Canadian Whisky,421,Sazerac Co. Inc.,750,12,1,,80,2/1/1996 0:00,,1.0088E+13,$4.15 ,6.23,49.85
903121,FLAVORED RUM,Malibu Rum 24 Pak,370,Pernod Ricard Usa/austin Nichols,375,24,1,,42,9/1/2004 0:00,,,$3.86 ,5.79,92.64
903122,CANADIAN WHISKIES,Wiser's 18 Year Old,370,Pernod Ricard Usa/austin Nichols,750,6,1,,80,12/3/2001 0:00,48415000406,48415507035,$37.49 ,56.24,224.94
903123,TROPICAL FRUIT SCHNAPPS,Dekuyper Luscious Tropical(dno),65,Jim Beam Brands,1000,12,1,,30,5/14/1992 0:00,,,$6.82 ,10.23,81.85
903124,MISC. IMPORTED CORDIALS & LIQUEURS,Becherovka Liqueur,370,Pernod Ricard Usa/austin Nichols,750,6,1,,76,12/5/2001 0:00,,1.00804E+13,$10.77 ,16.16,64.6
903125,IMPORTED ALE,St Feuillien Tripel,28,Artisanal Imports,750,12,1,,17,4/4/2005 0:00,,,$5.40 ,6.75,64.76
903126,MISC. IMPORTED CORDIALS & LIQUEURS,Ramazzotti Amaro,185,Evaton Inc.,750,6,1,,60,7/17/2007 0:00,,903126,$17.67 ,26.51,106
903127,IMPORTED DRY GINS,Quintessential Gin Mini,298,White Rock Distilleries Inc.,603,4,1,,80,3/20/2006 0:00,,,$18.63 ,27.95,74.5
903128,ROOT BEER SCHNAPPS,Dekuyper Rootbeer Schnapps,65,Jim Beam Brands,375,24,1,,45,8/1/1992 0:00,,,$2.78 ,4.18,66.82
903129,SINGLE MALT SCOTCH,Signatory Rosebank,477,Total Beverage Solutions,750,6,1,,80,9/1/2007 0:00,,,$51.67 ,77.51,310
903130,CANADIAN WHISKIES,Canadian Mac Naughton Whiskey,115,Constellation Wine Company Inc.,750,12,1,,80,6/1/1987 0:00,,1.00881E+13,$5.17 ,7.76,62.04
903131,80 PROOF VODKA,Teton Glacier Potato Vodka,338,Niche Import Co.,750,12,1,,80,12/5/2001 0:00,,,$10.95 ,16.43,131.4
903132,HIGH PROOF BEER,Summit Seasonal 6/4,466,Summit Brewing Company,355,24,1,,14,8/1/2008 0:00,,,$0.93 ,1.16,22.2
903133,FLAVORED VODKA,Burnett's Vanilla Vodka(do Not Use),259,Heaven Hill Distilleries Inc.,750,12,1,,70,3/19/2008 0:00,,,$4.01 ,6.02,48.17
903134,IMPORTED VODKA,Vox Raspberry Vodka,65,Jim Beam Brands,750,6,1,,700,9/21/2005 0:00,,,$15.99 ,23.99,95.96
903135,DISTILLED SPIRITS SPECIALTY,Rondiaz Diaz Lemon Rum,322,U.s. Distilled Prod. Co,1000,12,1,,60,3/25/2008 0:00,,1.00843E+13,$6.08 ,9.12,72.9
903136,TEQUILA,Cabo Uno Reserva,461,Campari(skyy),750,3,1,,80,6/13/2007 0:00,,,$75.00 ,112.5,225
903137,STRAIGHT RYE WHISKIES,Old Overholt Str Rye Whiskey,65,Jim Beam Brands,750,12,1,,80,7/1/1987 0:00,,903137,$8.92 ,13.38,107.04
903138,MISC. IMPORTED CORDIALS & LIQUEURS,Alize Blue,295,Kobrand Corporation,750,12,1,,40,11/1/2004 0:00,,84692474301,$11.63 ,17.45,139.5
903139,TEQUILA,Calende Tequila Anejo,322,U.s. Distilled Prod. Co,750,6,1,,80,2/13/2008 0:00,,,$14.25 ,21.38,85.49
903140,AMERICAN SLOE GINS,Paramount Sloe Gin,350,Luxco-cleveland,1750,6,1,,50,1/25/2001 0:00,,,$7.73 ,11.59,46.36
903141,CANADIAN WHISKIES,Mc Master's Canadian Whiskey,115,Constellation Wine Company Inc.,1000,12,1,,80,10/1/1999 0:00,,1.00881E+13,$5.55 ,8.33,66.59
903142,IMPORTED VODKA,Van Gogh Espresso Vodka,421,Sazerac Co. Inc.,750,6,1,,70,12/15/2006 0:00,,6.06338E+13,$12.67 ,19,76
903143,IMPORTED ALE,Duinen Dubbel Ale,759,Merchant Du Vin Corporation,750,12,1,,16,3/8/2000 0:00,,,$4.44 ,5.55,53.3
903144,IMPORTED ALE,Duinen Tripel Ale,759,Merchant Du Vin Corporation,750,12,1,,16,3/8/2000 0:00,,,$4.44 ,5.55,53.3
903145,PUERTO RICO & VIRGIN ISLANDS RUM,Lemon Hart 80 Demerara Rum,370,Pernod Ricard Usa/austin Nichols,750,12,1,,80,1/8/2002 0:00,,,$8.51 ,12.77,102.15
903146,IMPORTED GRAPE BRANDIES,Marquis De Montesquiou Napoleon Armagnac(dno),370,Pernod Ricard Usa/austin Nichols,750,12,1,,80,9/9/1992 0:00,,,$18.36 ,27.54,220.34
903147,MISC. IMPORTED CORDIALS & LIQUEURS,Alize Blue,295,Kobrand Corporation,375,12,1,,40,10/1/2004 0:00,,84692474400,$5.63 ,8.45,67.5
